1,0,0,0
0,1,0,0
0,0,1,0
0,0,0,1
0.24501861831858454,0.2526567800941611,0.2535122592895458,0.2488123422977086
0.3504029715613278,0.6187412792541058,0.0076135561577967545,0.023242193026769505
0.02530356558040738,0.3430583095088298,0.012672325919924529,0.6189657989908383
9.547803237680378e-05,0.384502132671015,0.5945241001633539,0.020878289133254332
0.6406927319205934,0.0053366484582249825,0.33030215792282247,0.023668461698359053
0.008625597385430447,0.005259659458313382,0.5295743040650799,0.45654043909117636
0.5769099202238507,0.08603545859268658,0.020915639424162205,0.3161389817593006
0.27907193261939306,0.05888317261268673,0.6563532245331688,0.00569167023475136
0.020574542431358096,0.653882599703854,0.04103205371110876,0.2845108041536791
0.22579407736185758,0.013943586828526915,0.17496730930688476,0.5852950265027308
0.6286641237664585,0.30622357484725704,0.0621241126288712,0.002988188757413233
0.006241601381227186,0.6291971138315078,0.3402813200992088,0.02427996468805616
0.0030939479984497236,0.014778357546601933,0.7592784438110175,0.22284925064393088
0.010267391652942543,0.22523021573536967,0.2828612367544468,0.481641155857241
0.4049016605782126,0.36836436441254067,0.005388725639496576,0.2213452493697502
0.40754553288623147,0.012870596298453092,0.353156642948065,0.22642722786725059
0.4397828586752585,0.23151846485700223,0.3272405898881773,0.0014580865795619804
0.11820738390226294,0.16331829863160055,0.5228199049899951,0.19565441247614151
0.016974244992325957,0.45375263534821164,0.27205308822976876,0.25722003142969363
0.20951993987365908,0.4132172597502094,0.37266277959202054,0.004600020784111053
0.3244693556688707,0.2077170005107641,0.01718905670655226,0.4506245871138129
0.18244260815011698,0.44266365689568715,0.005348169355680564,0.3695455655985153
0.036936393639801376,0.02640140266142062,0.1635043944512981,0.7731578092474799
0.19462326299749563,0.057896957326428015,0.38128661773193673,0.36619316194413964
0.7456135397692115,0.03059206370143155,0.07688854239428076,0.14690585413507615
0.21273179970662046,0.508197235874292,0.12453315055803116,0.15453781386105625
0.012376385576836037,0.7990172799337201,0.13083243053172416,0.05777390395771965
0.4184704585982684,0.018238830648483854,0.16326908780578295,0.4000216229474648
0.40850525782834446,0.40723264702663703,0.17666615338205072,0.007595941762967752
0.4985756140028159,0.19770051549006407,0.13542371675909462,0.16830015374802548
0.05193232079190534,0.0024578628626948464,0.3513658634862732,0.5942439528591266
0.26951927977313234,0.23073192545976975,0.4959076459602941,0.003841148806803832
0.43495005421177546,0.051559816859499445,0.5019196513686587,0.01157047756006638
0.03494487908258246,0.2033061051000056,0.7042935454103467,0.05745547040706509
0.28103535947476527,0.007104149238964169,0.5379110586210555,0.17394943266521506
0.12094994107353536,0.039127443500135896,0.831321092557646,0.008601522868682761
0.06772785692235285,0.2663611078364004,0.37444841740998625,0.29146261783126054
0.08847765943480156,0.1718901900974298,0.11598617850437923,0.6236459719633894
0.02594154056336106,0.423848798099627,0.13018415576537123,0.42002550557164064
0.2217127310361045,0.15820484547541408,0.18164796749146103,0.43843445599702047
0.18346383345956735,0.7102994406329604,0.03537202028503427,0.07086470562243806
0.039451009144007676,0.6317677847086857,0.1810753234272316,0.14770588272007507
0.049877433683375716,0.45518179119780755,0.3957224935770252,0.0992182815417915
0.5331593302779895,0.018272104250803285,0.21274012513848248,0.2358284403327246
0.2969972677397603,0.15202973381139054,0.3810724028609868,0.16990059558786225
0.14745816348404525,0.3064376315986871,0.07021843327492264,0.475885771642345
